airline_sentiment,text
0,@JetBlue it's ridiculous that I just got home and I was supposed to land 3 hours ago bc I am HELLA tired
0,@JetBlue just lost very loyal customers who use them 4-10 times a year.
0,@JetBlue a voucher.. I can't believe I took this risk. Not only was the plane terribly filthy and I had 15 screaming babies in my face..
2,@JetBlue  Alright I hope. My JetBlue app is showing a change in my seats and online shows an a320.  Don't want any surprises
2,@JetBlue I know you guys are super busy but is flight 1222 an a320 or e190?
0,@JetBlue @dgruber1700  oh wow and I'm complaining about two hour on the run way shucks JetBlue NOT GOOD your service was better than this
1,@JetBlue Thanks for taking me back home today despite Pandora's best efforts to Cancelled Flight the flight. #jetblue #backhome #noplacelikehome
2,@JetBlue Airways to continue 'various commercial relationships' with #Lufthansa ... - @CAPA_Aviation http://t.co/vGqOihtRkH
0,@JetBlue flight attendant was hesitant to give me more baby sized cookies
0,@JetBlue thanks! Yes! order me a rum and coke and get me a hotel voucher because the floor and chairs aren't so cushy here...!
2,Can You please help to save my daughters life @JetBlue for details Go here @Help_Lindsey
2,@JetBlue I will when I land.
2,@JetBlue flite454
2,@JetBlue when will you release flights for February 2016?
0,@JetBlue we are well aware. Insufficient info. No options.
0,@JetBlue u suck!we have been sitting here for 9hrs because of ur negligence
0,@JetBlue flight 790 you had us stuck on the plane for nearly 4 hrs. Set to take off only for flight control to deny us. THE WORST SERVICE
0,@JetBlue she did. she's still waiting on a callback....the lack of follow through is what's concerning. smh
2,@JetBlue I flew on a flight about 3 months ago. Me and my girlfriend got away with having sex in a restroom. Is it allowed now?
1,@JetBlue thank you for taking care of me with a drink since my in-flight entertainment wasn't working #goodcustomerservice
2,@JetBlue Are we able to change to an Even More Space seat after we've checked in online? Have a flight tmrw and can't seem to change my seat
1,@JetBlue would you say a delay is more likely? Thanks so much.
0,"@JetBlue figured it out 4 flight 2morrow. Hard to believe with oil so low, and the killing u make that even part of a hotel can't be comp'd"
1,"@JetBlue Another awesome telephone experience with @JetBlue Thank you, Cory! #Greatcustomerservice✈☺"
0,"@JetBlue we saw one, he was as useless as the tsa agents who inspected my shoes"
1,@JetBlue just touched down in #NewOrleans for the annual @HeinekenUSACorp national distributor conference! #livethelegend
2,@JetBlue thanks. Can you change the music in the boarding gates?
1,@JetBlue ok!!! That's super helpful. Thank you. I'll reach out if I have any other questions.
1,"@JetBlue Thanks for the instant reply, and for still doing first bag free (so important)!"
2,@JetBlue What's your current checked bag price policy?  I fly this coming week and couldn't find anything definitive.
0,@JetBlue how long does it take for a bag to get to the baggage belt!!!!!#toolong of a wait
0,"@JetBlue I now learned that customer service at SXM works for the airport, not JetBlue. They need a supervisor to do anything."
2,@JetBlue status of flight 684 from MCO to LGA tomorrow?
0,@JetBlue Tell me at what point will u realize u can't fly into DCA tonight- u Cancelled Flightled the 1pm when will u Cancelled Flight the 5:26
0,"@JetBlue making a bad situation worse. Cancelled Flighted flight, making us stay overnight in SXM. Won't provide vouchers to stay in a different hotel"
1,@JetBlue Great thank you!
0,@JetBlue we want room and food allowances. Agents are refusing to give us vouchers to use at rooms we book ourselves.
0,@JetBlue send more service agents so all the stranded passengers can be helped!!!🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘
1,@JetBlue good to hear. Thx for being responsive.
2,@JetBlue Hey! Check it out!! It's snowing in Boston. Who could have predicted such a thing?! http://t.co/ufyxXkIsa3
2,"@JetBlue Thanks, it's for next weekend though so my guess is it will only go higher."
1,@JetBlue #kudos! And we're done and heading to warmer weather!
0,@JetBlue I've been in pricing for 8 years to know that 70 bucks a seat is criminal. 20-30 I understand. #pricing #flying #jetblue #pricewise
2,@JetBlue Can I bring a compact folding chair like this in a checked bag? http://t.co/9nivw9ftZw
0,@JetBlue I guess I have to redo the Flight Booking Problems. Ugh!
0,@JetBlue she's standing here on her cell no announcements no info #thismosaicnothappy
2,@JetBlue Using JetBlue air miles?
0,@JetBlue someone is here but has no info smh one bag came off  and then nothing
2,@JetBlue Hello! Can you tell me if you currently fly to Hawaii? Thanks!
0,@JetBlue can u see what's holding up flt 1002 bags? One bag came out nothing else for 10 minutes
1,@JetBlue @amybruni @DIRECTTV but of course! :-) #bestdressed #bluecarpet
2,@JetBlue yesterday's deal?
1,@JetBlue thanks so much for your condolences and quick response. It is very much appreciated
1,@JetBlue Thank you Alicia!  #ExceptionalService
0,"@JetBlue yes, We have de baggage claim, I'm so sad for the baggage and how They treat Us 😞 please we need That baggage"
0,@JetBlue No changes made. My son's pass printed on same conf #. Just mine not print after I expressed disapptment w/ JetBlue
0,"@JetBlue that I missed my flight. I had to book this flight extremely last minute due to a family death, there's no excuse for attitude in"
0,@JetBlue serious attitude. I was in the fault for running a tad behind but before she even knew my name or my flight info she ASSURED Me
0,"@JetBlue I fly w/u as much as I can, however your kiosks were broken in SYR and there was 1 woman working the ticket counter.. She had a"
2,@JetBlue Even 5 years after the earthquake...Haiti still needs helps in rebuilding #flyingitforward
0,@jetblue had me on hold foreverrrrrr
0,"@JetBlue NOT A HAPPY CUSTOMER. We've waited patiently, not to mention $150 and six months of marathon training, we need 2 be there tmrw."
1,@JetBlue oh definitely. I kind of only fly JetBlue.
2,"@JetBlue I'd go back to Haiti to deliver shoes, books&amp;medicine to kids I met in orphanage last year. #flyingitforward http://t.co/pGoeUXnsPI"
2,@JetBlue Airways Stock Rating Lowered by Vetr Inc. (JBLU) - Dakota Financial News http://t.co/QW2eBEEMVg
1,@JetBlue got it. Thanks
0,“@JetBlue: @benjaminokeefe Thanks for including us on your tour! Did you pack your winter coat?”Unfortunately yes ❄️⛄️ #WereNotinCaliAnymore
1,"@JetBlue thanks for getting me to Boston early for @TuftsEnergyConf ""Breaking Barriers To a Clean Energy Future"""
1,@JetBlue Thanks for the complimentary upgrade to first.  You are the best!
1,"@JetBlue @Airbus  Wow, awesome videos guys https://t.co/dbcvEPn5QC Great work. #Bluemanity #CoreValues  #Passion #AeroJobMarket #avgeek"
2,@JetBlue real shit my nigga north don't play around!
2,@JetBlue Airways Lowered to Strong Sell at Vetr Inc. (JBLU) - Mideast Time http://t.co/yMMH9k4CBr
2,@JetBlue we are trying to go as far away from King'sCollegeLondon as possible for charity today. Would you help us ? #jailbreak #RAG
0,"@JetBlue yeah that's all been done. Define ""incidentals""? How much can I spend on gear so this trip is not a waste?"
2,"@JetBlue If you'd love to see more girls be inspired about becoming pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh"
0,@JetBlue you're flight attendants suck and are always rude :( 4th bad experience with JetBlue tonight :/
0,@JetBlue says the person who hasn't been delayed for hours and now sitting on a runway with a wailing baby 
0,@JetBlue 1242 now?! I may cry!
0,@JetBlue why won't the site let me book tickets for nov for jfk to kin?
0,@JetBlue Late Flight again lost almost 3 hours of my bay area weekend not to mention two hours of unnecessary vacation time from work.  #flt348
1,@JetBlue thanks! I'll do it.
2,@JetBlue: DCA to Nantucket - Washington Business Journal http://t.co/ebxC94kFJD
1,@JetBlue thanks!
0,@JetBlue appreciate the response Worst part is losing the non refundable hotel in Orlando. Your crew blamed wind! Hoping for no more delays!
0,"@JetBlue this is awful! flight out of jfk for our honeymoon is delayed AGAIN until 1225 AM, and we lost money on a hotel now! #delayforwhat?"
2,@JetBlue my phone number when you have any news for me is (631)891-5722
2,@JetBlue can you share where it is coming from?
0,@JetBlue whats going on with flight 2034.  Delayed beyond 834.  Shouldnt thre flights switch at that point?
1,@JetBlue thanks for the info... Figured that was the case. Hopefully my new hashtag will change that 
2,"@JetBlue me again :) you don't have ABC on Inflight TV, do you? (If so, what channel? #SharkTank is on!)"
1,@JetBlue saved the day:) @Expedia lost a costumer #jetblue #makingthingseasy #feelbetter
2,@JetBlue 266 at LGB in Sunny So Cal http://t.co/V015PK7DSi
2,@JetBlue @markie_post I'd like to see Markie too.
2,@JetBlue who do you think is gonna win Mayweather or Pacquiao?
0,@JetBlue thanks for making me miss an important dinner tonight. 2 hr delay and now 20 min on Tarmac... #worst
0,@JetBlue just called that number and left message. Are you at to pass along message to team too?
0,@JetBlue can you ask SLC checkin/bag drop if they found a dark blue/blackish fit bit flex? Would've lost it there around 445pm MT
1,"@JetBlue you are officially my favorite, thank you for the wonderful service at JFK"
1,@JetBlue Airways Corporation (NASDAQ:JBLU) Reaches on New High Range ... - StreetWise Report http://t.co/C7tpdKqULM
0,.@JetBlue yes. Filed a claim and they issued $30 credit as a courtesy. The whole thing seems exceptionally uncourteous to me.
0,"@JetBlue flight1407, it's been a long day! Arrived from London at 11 this morning"
2,@JetBlue imma need the hook up tho
2,@JetBlue Thanks. Which day of the week is the direct?  The flights I saw went thru JFK   ☀️
2,@JetBlue Hawaii what deals u have for me
2,@JetBlue Thank you.
2,@JetBlue y'all got prices for the low??
0,"@JetBlue No, the flight wasn't until 9:51pm, but it's already been delayed."
0,@JetBlue flight 691 from bos to Tampa takeoff 40 min Late Flight
2,@JetBlue When will you release November flights for Flight Booking Problems?
2,@JetBlue do you know when the schedule for dec 2015 will be released?
1,@JetBlue okay thanks. Hope to be flying with you guys soon!
1,@JetBlue he loved the #natural #beefjerky snacks😉
1,@JetBlue thanks for your reply. It was flight 1572.
1,@JetBlue - loving Capt Joe on our flight from BOS to SFO #633. This should be fun!
2,@JetBlue I'll take 3 round trip tickets to the closest warmest place please! #negativedegrees #buffalo #snowwillnevermelt
1,"@JetBlue messaged you, thanks"
2,@JetBlue will I be compensated for delays or Cancelled Flightlation?
0,"@JetBlue No, it is one I'm trying to make, but it is probably too Late Flight. I did not see an email that I could call. Pittsburgh International."
0,@JetBlue has the worst customer service out of any airline company. #dontflythem
2,@JetBlue can I switch my seat for my trip on Sunday?
0,@JetBlue what is the reason for the delay
2,@JetBlue #AfterAll indeed! https://t.co/swWhYhEn76 #LoveSongFriday #Cheesy #80sweresomuchfun #BrandLoveAffair
2,@JetBlue well mine sure aren't anything to write home about!
1,This is so smart it makes me angry MT @JetBlue: We’ve partnered with @WSJ to bring you free digital access onboard! http://t.co/0LiwEcAsOe
1,@JetBlue OOH! Good one! Speaking of #MiAmore - Just know that #IAdore https://t.co/fWZClBvuG4 Loving #LoveSongFriday
1,@JetBlue i love this song &lt
2,@JetBlue I did.... Would be nice to see more services out of @triflight instead of having to drive 3-4 hrs to like charlotte or atlanta
2,@JetBlue We already won the tickets but she's totally on a beach right now. #flightlanding #sunscreen #feelsgood http://t.co/5PvG2hJXKp
1,@JetBlue @WSJ #JETBLUE treated me right as a #disabledtraveler thanks for a no hassle flight to @jamaica
1,@JetBlue sent :-) curious to see what kind of comp we get.
1,@JetBlue I definitely will. Thanks!
0,@JetBlue mechanical failure isn't Boston' fault.
0,@JetBlue 290 to Boston
0,@JetBlue I’m going to miss a hugely important meeting because of your constant delays #itscostingmeincome
1,"@JetBlue Thanks for offering this service, guys! http://t.co/xDjzkC34GB"
2,"@jetblue We'd love to help Shanese Bryant-Melton, a hard-working grandmother from DC, go to Miami. It's on her bucket list. #flyitforward"
1,@JetBlue great flight! Great view! :-) http://t.co/Yxn00pnOav
0,"@JetBlue appreciate what you've done on your end to make this right, but still unhappy with initial incident. Will be calling."
2,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Of7PFvQpOY
0,"Lines may be extra long or security slow, but seems your employees too quick to blame customers who don't arrive 3-4 hours ahead @JetBlue"
2,@JetBlue are there any food places open at the JFK T5 24//?
