airline_sentiment,text
0,trying to check in online for a flight tomorrow  tried computer tablet and phone  got error message on all devices
0,how do i merge my miles accounts your sites tell me my info dont match even though i cant find a difference
2,can i bring mini bottles of booze on to my flight
0,your staff at lax really messed up on this one failing to scan my suitcase tag
0,not happy with start of trip  cancelled flightled flight customerservice
2,what is your policy around bringing a breast pump on board
1,thanks no dc yet i see i will keep that link and check back appreciate it
0,im glad too but i should not have to spend an hour to try and track down the basic information that you already have available
2,will you guys be offering nofee changes for flights out of dca tomorrow afternoon
2,how can i get ahold of a reservations supervisor
0,i called the btv desk
1,awesome and yes is
0,was on hold for about  minutes after speaking  lady at the airport counter gave up
0,no you not sorry i am trying  add a day  my vacation but there is a  charge just  change flights
1,best gagent in a long time  danny b for us dfwclt appreciated how up to date he kept us during irrops super professional
1,"
good news we got fixed"
0,dont bother wasting your time  will send u a form letter amp
2,thanks is there a beareavement discount anymore or not should i just book online
0,and now that flight pushed back to pm departure
0,not just this trip been a few ur saving grace is ur cheaper flights now willing to pay more  bttr service on bttr airlines
1,thank you
2,yes i get that im asking specifically what will you do with the feedback ive given you
0,delayed im charlotte big surprise
0,cancelled flightled flight  person line and one agent helping to rebook you couldve handed this one better 
0,same here on hold for an hour amp
0,what is happening with flight  from bos to phl daughter and her fiancée are stuck in bos
0,isnt it funny that just apologizes but doesnt actually take steps  go above amp beyond for customers 
0, flight now cancelled flightled have been rebooked on pm flight if on time take off ill have spent  extra hours at dca
0,weve been sitting on this plane for almost an hour waiting for it to be fueled shouldnt that have been done b we got on
1,thank you
1,reservation agent on the phone did a great job
0,get ur act together start treating ur passengers w kinder have more sanitized planes take a page from perhaps
0,is a joke stop losing my luggage
2,can i book using some sort of breavement program i need to get home for my pops funeral
0,ive been on hold for  mins to sort out my reservation out of sync message when trying to check in whats wrong
2,thank you but i dont understand what will you do with my feedback
0,still on hold  hour and  minutes and counting platinum who cares problems checking in who cares
